ACCIDENT_NO,ACCIDENT_DATE,ACCIDENT_TIME,LATITUDE,LONGITUDE
T20230026459,2023-07-23,22:00:00,-37.951467,144.723162
T20230021334,2023-07-23,02:37:00,-37.746192,145.012083
T20230017139,2023-07-23,03:07:00,-37.856211,145.254223
T20230017395,2023-07-23,09:45:00,-37.850247,144.980863
T20230017142,2023-07-23,13:40:00,-38.152562,144.361155
T20230017170,2023-07-23,15:06:00,-37.700833,144.88087
T20230017172,2023-07-23,19:00:00,-37.128444,142.539316
T20230017172,2023-07-23,19:00:00,-37.128444,142.539316
T20230017189,2023-07-23,15:49:00,-37.956236,145.157684
T20230017190,2023-07-23,20:40:00,-35.449933,142.776265
T20230017226,2023-07-23,14:00:00,-37.740137,144.730005
T20230017145,2023-07-23,14:05:00,-37.649749,145.07215
T20230017147,2023-07-23,14:38:00,-37.800777,145.184127
T20230017120,2023-07-23,03:50:00,-38.18192,144.139668
T20230017119,2023-07-23,08:56:00,-37.804538,145.230297
T20230019130,2023-07-23,06:30:00,-37.594043,145.140218
T20230019130,2023-07-23,06:30:00,-37.594043,145.140218
T20230017114,2023-07-23,03:45:00,-37.559598,143.952565
T20230017113,2023-07-23,02:00:00,-37.651599,144.84221
T20230017153,2023-07-23,13:25:00,-38.165982,145.828532
T20230017154,2023-07-23,16:30:00,-37.348022,144.707255
T20230017267,2023-07-23,21:30:00,-37.955684,145.226157
T20230017105,2023-07-23,00:30:00,-37.793443,144.97922
T20240006528,2023-07-23,18:00:00,-37.820862,145.026522
T20230020437,2023-07-24,09:00:00,-38.080773,145.446203
T20230018149,2023-07-24,05:55:00,-37.830627,145.050348
T20230018952,2023-07-24,15:30:00,-37.8961,145.064247
T20230018303,2023-07-24,08:00:00,-37.230109,144.444802
T20230017192,2023-07-24,08:05:00,-38.169191,145.949164
T20230018924,2023-07-24,08:20:00,-37.709494,144.585524
T20230017179,2023-07-24,01:37:00,-37.761853,144.942132
T20230017186,2023-07-24,09:40:00,-38.099649,145.302196
T20230018066,2023-07-24,16:39:00,-38.079019,145.251526
T20230017519,2023-07-24,08:45:00,-37.997072,145.143456
T20230017241,2023-07-24,17:41:00,-37.792984,145.090156
T20230017232,2023-07-24,19:30:00,-37.02206,145.691672
T20230017203,2023-07-24,12:10:00,-37.696531,144.994697
T20230017231,2023-07-24,15:42:00,-37.718188,145.139158
T20230017247,2023-07-24,05:40:00,-37.848333,144.687987
T20230017227,2023-07-24,15:30:00,-37.807481,145.028883
T20230017243,2023-07-24,21:35:00,-37.846804,144.946563
T20230017897,2023-07-24,15:30:00,-37.490654,144.475713
T20230017259,2023-07-24,16:10:00,-37.805147,144.949344
T20230017225,2023-07-24,16:25:00,-36.74962,145.215
T20230017182,2023-07-24,07:30:00,-38.035124,145.119211
T20230017222,2023-07-24,13:10:00,-35.536001,143.745625
T20230017218,2023-07-24,15:30:00,-37.651058,144.952677
T20230017216,2023-07-24,11:28:00,-34.251764,142.081814
T20230017268,2023-07-25,08:50:00,-37.888878,145.164069
T20230017265,2023-07-25,06:20:00,-38.084981,145.299054
T20230017264,2023-07-25,08:35:00,-37.895575,145.124967
T20230017263,2023-07-25,08:00:00,-37.931944,145.232225
T20230017262,2023-07-25,08:30:00,-37.862963,145.003411
T20230018245,2023-07-25,22:43:00,-37.800928,144.910177
T20230018082,2023-07-25,15:50:00,-37.758131,144.793521
T20230019576,2023-07-25,00:30:00,-37.771785,144.848477
T20230018191,2023-07-25,18:12:00,-37.854987,145.029537
T20230017323,2023-07-25,17:12:00,-38.130778,145.125104
T20230019293,2023-07-25,17:15:00,-37.753207,144.70373
T20230017631,2023-07-25,09:50:00,-37.812282,144.962257
T20230017555,2023-07-25,11:53:00,-38.208864,146.146809
T20230017448,2023-07-25,15:40:00,-37.754433,145.020618
T20230018529,2023-07-25,18:00:00,-37.851422,145.143584
T20230017432,2023-07-25,19:15:00,-37.824811,145.087751
T20230017426,2023-07-25,20:50:00,-36.552406,145.355173
T20230017378,2023-07-25,09:50:00,-37.716815,144.80329
T20230017413,2023-07-25,17:00:00,-37.808158,144.968743
T20230017413,2023-07-25,17:00:00,-37.808158,144.968743
T20230017874,2023-07-25,19:55:00,-37.729416,144.79419
T20230017592,2023-07-25,17:00:00,-37.798385,144.886443
T20230017349,2023-07-25,08:27:00,-37.601008,144.985226
T20230017332,2023-07-25,15:00:00,-36.551969,145.996579
T20230017330,2023-07-25,17:46:00,-37.810956,144.947823
T20230017327,2023-07-25,15:20:00,-36.124355,146.867055
T20230017322,2023-07-25,14:20:00,-38.007127,145.30973
T20230017321,2023-07-25,17:21:00,-37.788156,144.777566
T20230017320,2023-07-25,17:09:00,-37.862879,145.019433
T20230017318,2023-07-25,17:07:00,-38.145245,145.119926
T20230017317,2023-07-25,15:15:00,-38.034991,145.186787
T20230017315,2023-07-25,17:00:00,-36.396383,145.408936
T20230017313,2023-07-25,16:28:00,-37.882514,145.108996
T20230017311,2023-07-25,14:20:00,-37.629849,144.91981
T20230017310,2023-07-25,15:54:00,-37.788682,145.158048
T20230017301,2023-07-25,09:10:00,-37.770776,144.998723
T20230017296,2023-07-25,08:30:00,-37.77409,145.155081
T20230017291,2023-07-25,06:35:00,-37.694667,144.915258
T20230017290,2023-07-25,09:00:00,-37.821507,145.025893
T20230017287,2023-07-25,07:00:00,-37.87552,145.177789
T20230017278,2023-07-25,08:50:00,-37.925409,145.09373
T20230017274,2023-07-25,10:15:00,-38.096157,145.17553
T20230017272,2023-07-25,10:00:00,-38.001865,145.438484
T20230017271,2023-07-25,10:38:00,-36.139135,146.92849
T20230019686,2023-07-26,08:05:00,-38.15371,145.133656
T20230017382,2023-07-26,12:00:00,-37.692217,144.584917
T20230017434,2023-07-26,16:44:00,-37.769015,144.886577
T20230017435,2023-07-26,19:00:00,-37.769422,144.895957
T20230017439,2023-07-26,14:00:00,-37.770884,145.29495
T20230017381,2023-07-26,13:30:00,-36.137207,146.879217
T20230017441,2023-07-26,23:50:00,-37.560567,143.877107
T20230017375,2023-07-26,12:35:00,-36.126868,144.749279
T20230017372,2023-07-26,08:42:00,-37.908879,145.356054
T20230017370,2023-07-26,07:19:00,-37.560707,143.86617
T20230017369,2023-07-26,11:00:00,-37.686103,145.059087
T20230017366,2023-07-26,09:30:00,-38.110084,145.258363
T20230017363,2023-07-26,10:56:00,-37.915265,144.995901
T20230017354,2023-07-26,07:40:00,-37.737718,144.905853
T20230017351,2023-07-26,06:50:00,-37.841792,144.791597
T20230017348,2023-07-26,03:17:00,-38.207578,146.065806
T20230017347,2023-07-26,01:38:00,-37.804936,147.708534
T20230017344,2023-07-26,02:41:00,-37.761824,144.739299
T20230017343,2023-07-26,00:33:00,-37.789394,144.942072
T20230017342,2023-07-26,00:32:00,-37.848252,145.076875
T20230020426,2023-07-26,09:30:00,-37.982563,145.075954
T20230017482,2023-07-26,18:40:00,-37.640058,144.924265
T20230017911,2023-07-26,16:30:00,-37.759407,145.000464
T20230017500,2023-07-26,17:30:00,-37.818961,145.059055
T20230018116,2023-07-26,14:30:00,-37.984856,145.038011
T20230017888,2023-07-26,06:30:00,-37.750605,144.871333
T20230017429,2023-07-26,17:40:00,-37.809857,145.084686
T20230017427,2023-07-26,18:15:00,-37.764416,144.972971
T20230017585,2023-07-26,17:08:00,-38.174116,144.456815
T20230017497,2023-07-26,19:00:00,-37.732925,144.74824
T20230017423,2023-07-26,17:00:00,-37.831179,144.962539
T20230017421,2023-07-26,16:55:00,-37.805764,145.136405
T20230017419,2023-07-26,16:40:00,-37.855688,144.964583
T20230017412,2023-07-26,17:02:00,-38.088257,145.13162
T20230017408,2023-07-26,16:00:00,-37.869046,144.758144
T20230018311,2023-07-26,14:50:00,-38.217548,145.155626
T20230017669,2023-07-26,06:45:00,-37.823862,144.881356
T20230017603,2023-07-26,18:30:00,-37.532939,145.468702
T20230018627,2023-07-26,14:45:00,-37.994629,145.175536
T20230018619,2023-07-26,05:33:00,-36.716286,144.275375
T20230028220,2023-07-26,07:50:00,-37.552098,143.785445
T20230020776,2023-07-26,12:45:00,-36.800987,144.247226
T20230017915,2023-07-26,08:30:00,-37.863801,144.703939
T20230017359,2023-07-26,08:15:00,-37.662835,145.072304
T20230017406,2023-07-26,14:58:00,-38.010523,145.272501
T20230017403,2023-07-26,08:20:00,-37.994743,145.183904
T20230017402,2023-07-26,16:00:00,-37.820202,144.809693
T20230017401,2023-07-26,14:50:00,-37.980403,145.236648
T20230017398,2023-07-26,08:30:00,-37.905128,144.726928
T20230017397,2023-07-26,14:30:00,-36.068961,145.217066
T20230017396,2023-07-26,14:25:00,-37.560481,143.864234
T20230017394,2023-07-26,14:45:00,-38.201009,144.311624
T20230017390,2023-07-26,12:13:00,-37.788998,144.938367
T20230017389,2023-07-26,14:20:00,-37.811549,144.991033
T20230017388,2023-07-26,14:30:00,-37.820569,144.9919
T20230017384,2023-07-26,12:50:00,-37.867346,144.734534
T20230017537,2023-07-27,20:30:00,-37.682593,144.860296
T20230017567,2023-07-27,07:30:00,-37.78142,144.967064
T20230019437,2023-07-27,10:29:00,-38.225257,145.042138
T20230017449,2023-07-27,07:50:00,-37.008823,142.861735
T20230017455,2023-07-27,07:10:00,-37.715838,145.152423
T20230017456,2023-07-27,06:49:00,-38.115286,144.646131
T20230017457,2023-07-27,08:28:00,-38.26687,146.434319
T20230017458,2023-07-27,08:30:00,-37.682903,144.559292
T20230017459,2023-07-27,09:00:00,-37.944047,145.059733
T20230017460,2023-07-27,06:30:00,-37.686718,144.424546
T20230017467,2023-07-27,07:50:00,-37.788496,144.976573
T20230017462,2023-07-27,06:24:00,-38.108302,145.329323
T20230017464,2023-07-27,08:46:00,-37.663223,144.954609
T20230017534,2023-07-27,16:40:00,-35.999063,145.198428
T20230018354,2023-07-27,21:13:00,-38.173646,144.402461
T20230017533,2023-07-27,15:54:00,-37.816178,144.886409
T20230018382,2023-07-27,15:10:00,-37.694871,144.896206
T20230017494,2023-07-27,12:23:00,-37.812319,144.96213
T20230017486,2023-07-27,09:20:00,-37.797488,145.132603
T20230017485,2023-07-27,10:10:00,-37.678282,145.028972
T20230019850,2023-07-27,08:15:00,-37.748682,144.988371
T20230017625,2023-07-27,18:00:00,-37.918868,145.16179
T20230019698,2023-07-27,16:22:00,-37.861862,144.676078
T20230017660,2023-07-27,10:20:00,-38.413738,143.77904
T20230019447,2023-07-27,11:02:00,-36.398632,145.409636
T20230017588,2023-07-27,16:00:00,-37.573487,143.84656
T20230017484,2023-07-27,12:15:00,-37.840312,145.263293
T20230019277,2023-07-27,16:00:00,-37.691722,144.958579
T20230017522,2023-07-27,19:10:00,-38.114865,145.296521
T20230017520,2023-07-27,18:09:00,-37.513024,143.849135
T20230018763,2023-07-27,07:05:00,-38.128985,145.428105
T20230017517,2023-07-27,18:17:00,-38.058008,145.39789
T20230017514,2023-07-27,18:25:00,-38.026753,145.135351
T20230018808,2023-07-27,08:30:00,-37.969373,145.236171
T20230019288,2023-07-27,10:20:00,-38.114611,145.294429
T20230018975,2023-07-27,17:54:00,-37.8526,144.729989
T20230018975,2023-07-27,17:54:00,-37.8526,144.729989
T20230018126,2023-07-27,10:11:00,-38.271065,147.035457
T20230017806,2023-07-27,09:30:00,-37.883091,145.05297
T20230018142,2023-07-27,17:55:00,-37.703301,145.090999
T20230019381,2023-07-27,16:20:00,-37.76714,144.924834
T20230017538,2023-07-27,23:17:00,-37.892554,145.126659
T20230017539,2023-07-27,15:14:00,-37.711106,144.568433
T20230017541,2023-07-27,23:15:00,-37.295106,144.799711
T20230017513,2023-07-27,18:20:00,-37.699705,145.090967
T20230017536,2023-07-27,18:08:00,-38.051322,145.339891
T20230017510,2023-07-27,16:00:00,-38.131723,145.852522
T20230017509,2023-07-27,16:10:00,-37.693546,145.112552
T20230017543,2023-07-27,02:10:00,-37.763301,144.979394
T20230017502,2023-07-27,08:40:00,-38.337289,143.049321
T20230017498,2023-07-27,09:25:00,-37.820989,144.947523
T20230017920,2023-07-27,15:00:00,-37.761803,144.973988
T20230028125,2023-07-27,18:44:00,-37.629579,145.015097
T20230019620,2023-07-27,16:45:00,-37.83864,145.123523
T20230017474,2023-07-27,11:28:00,-37.750484,145.168871
T20230018226,2023-07-27,14:30:00,-37.857697,145.30075
T20230017472,2023-07-27,07:00:00,-37.96156,145.188556
T20230017470,2023-07-27,07:13:00,-37.851645,145.239843
T20230017535,2023-07-27,21:30:00,-38.353414,145.157207
T20230017683,2023-07-28,16:50:00,-37.80105,145.301565
T20230017583,2023-07-28,12:57:00,-37.765904,144.816484
T20230017688,2023-07-28,21:20:00,-37.744302,144.800512
T20230019506,2023-07-28,09:10:00,-38.126559,144.352206
T20230017860,2023-07-28,23:00:00,-37.779672,145.094727
T20230017886,2023-07-28,07:50:00,-37.619265,144.947684
T20230017655,2023-07-28,19:55:00,-38.388554,145.340767
T20230018159,2023-07-28,06:45:00,-38.249727,145.059491
T20230017647,2023-07-28,23:34:00,-37.746743,144.911504
T20230017637,2023-07-28,19:59:00,-37.74882,144.913434
T20230017611,2023-07-28,14:00:00,-37.838797,144.949518
T20230017615,2023-07-28,15:15:00,-38.284692,145.127195
T20230017617,2023-07-28,17:00:00,-38.057876,145.397945
T20230017622,2023-07-28,14:45:00,-38.431832,145.825622
T20230017912,2023-07-28,06:20:00,-37.860677,144.98417
T20230017623,2023-07-28,14:57:00,-37.959363,145.112801
T20230018096,2023-07-28,18:10:00,-37.584067,143.957884
T20230017716,2023-07-28,22:20:00,-37.735811,145.039252
T20230017762,2023-07-28,18:45:00,-37.80405,145.189254
T20230017621,2023-07-28,15:09:00,-37.754029,145.06475
T20230017678,2023-07-28,18:19:00,-34.23346,142.16833
T20230017643,2023-07-28,23:08:00,-37.817801,144.967598
T20230017547,2023-07-28,06:30:00,-37.914038,145.166933
T20230017548,2023-07-28,06:25:00,-37.7549,144.739785
T20230017554,2023-07-28,08:47:00,-37.533867,143.817567
T20230019014,2023-07-28,13:42:00,-37.7549,144.739785
T20230020738,2023-07-28,17:00:00,-38.042742,145.252395
T20230017559,2023-07-28,06:33:00,-38.20495,144.340641
T20230017561,2023-07-28,08:20:00,-37.792024,144.86344
T20230017563,2023-07-28,10:00:00,-37.811005,145.237372
T20230017573,2023-07-28,11:56:00,-38.10418,145.210539
T20230017575,2023-07-28,06:48:00,-37.529997,144.95618
T20230017577,2023-07-28,11:08:00,-38.241506,144.38232
T20230017578,2023-07-28,12:10:00,-38.180801,144.353958
T20230017581,2023-07-28,12:10:00,-38.183001,144.437555
T20230017624,2023-07-28,16:07:00,-37.559748,144.710225
T20230017584,2023-07-28,08:53:00,-37.80177,145.126857
T20230017586,2023-07-28,12:26:00,-37.690551,144.975293
T20230017587,2023-07-28,13:00:00,-37.832479,145.230301
T20230020099,2023-07-28,18:00:00,-37.795916,144.830294
T20230017582,2023-07-28,09:10:00,-37.720914,144.947582
T20230017627,2023-07-28,16:22:00,-37.673959,144.436419
T20230017630,2023-07-28,15:25:00,-37.710985,144.961734
T20230017633,2023-07-28,16:05:00,-37.647219,144.667766
T20230017590,2023-07-28,12:58:00,-37.561433,145.319826
T20230017881,2023-07-28,13:55:00,-37.887646,145.096727
T20230017841,2023-07-28,23:15:00,-38.157513,145.134961
T20230017594,2023-07-28,15:08:00,-37.729544,144.741607
T20230017599,2023-07-28,07:30:00,-37.936384,145.309904
T20230017634,2023-07-28,19:35:00,-37.948939,145.000617
T20230017602,2023-07-28,15:05:00,-37.558758,143.82978
T20230018566,2023-07-28,13:00:00,-37.84185,145.121506
T20230017672,2023-07-28,14:40:00,-37.873669,144.998634
T20230017906,2023-07-28,14:40:00,-37.803055,144.696231
T20230017685,2023-07-29,11:05:00,-38.20455,146.074898
T20230017690,2023-07-29,15:07:00,-36.38626,145.424312
T20230017692,2023-07-29,12:45:00,-37.876317,144.672157
T20230017697,2023-07-29,17:12:00,-38.077516,145.35983
T20230017699,2023-07-29,16:20:00,-38.172417,145.396741
T20230017701,2023-07-29,14:04:00,-37.822164,144.975024
T20230017702,2023-07-29,18:10:00,-38.17239,145.820383
T20230017809,2023-07-29,20:45:00,-37.696961,144.959144
T20230017717,2023-07-29,22:28:00,-37.869814,144.832782
T20230017703,2023-07-29,16:42:00,-38.102288,145.783863
T20230017705,2023-07-29,19:15:00,-37.967661,145.07414
T20230017707,2023-07-29,15:25:00,-37.857252,145.113703
T20230017709,2023-07-29,19:40:00,-37.742305,144.846944
T20230017681,2023-07-29,12:01:00,-37.872046,144.976435
T20230025110,2023-07-29,16:00:00,-37.643454,144.995589
T20230018518,2023-07-29,10:30:00,-37.763799,144.927814
T20230017710,2023-07-29,18:50:00,-37.815489,144.960923
T20230017711,2023-07-29,18:45:00,-36.866221,143.934776
T20230017714,2023-07-29,19:00:00,-37.688307,145.066259
T20230018710,2023-07-29,19:00:00,-37.69316,145.519156
T20230018704,2023-07-29,15:30:00,-36.784418,144.317209
T20230017753,2023-07-29,22:15:00,-37.541178,144.617219
T20230018512,2023-07-29,10:46:00,-37.793002,144.9753
T20230020413,2023-07-29,14:30:00,-37.945893,141.544675
T20230018980,2023-07-29,13:30:00,-37.75584,144.739699
T20230017968,2023-07-29,13:35:00,-37.943401,145.028063
T20230018474,2023-07-29,17:40:00,-37.693712,145.00068
T20230017650,2023-07-29,03:10:00,-38.126441,145.13257
T20230017663,2023-07-29,09:30:00,-38.337508,141.592407
T20230019512,2023-07-29,16:40:00,-37.59365,143.805931
T20230019512,2023-07-29,16:40:00,-37.59365,143.805931
T20230017673,2023-07-29,12:40:00,-37.903135,145.157205
T20230017674,2023-07-29,11:39:00,-37.661045,144.424147
T20230017738,2023-07-29,13:43:00,-37.82205,144.958095
T20230017726,2023-07-29,20:59:00,-35.902012,145.605526
T20230017676,2023-07-29,08:58:00,-38.062889,145.242447
T20230017720,2023-07-29,22:10:00,-37.585202,144.787623
T20230020433,2023-07-29,20:30:00,-37.90841,144.674814
T20230017932,2023-07-29,10:00:00,-37.76188,145.012732
T20230017789,2023-07-30,11:45:00,-37.64283,143.725135
T20230017758,2023-07-30,13:00:00,-37.595963,147.741627
T20230017749,2023-07-30,08:30:00,-37.895883,145.027228
T20230017736,2023-07-30,00:30:00,-36.244096,146.231608
T20230017767,2023-07-30,15:35:00,-38.164891,146.031812
T20230017994,2023-07-30,11:30:00,-38.261749,144.512349
T20230018412,2023-07-30,16:40:00,-37.668503,143.967706
T20230017759,2023-07-30,14:30:00,-37.81413,144.985579
T20230017752,2023-07-30,13:45:00,-37.535656,144.905544
T20230017774,2023-07-30,16:58:00,-37.715511,145.050145
T20230017786,2023-07-30,15:00:00,-37.202405,143.707225
T20230017750,2023-07-30,14:00:00,-38.078183,144.341435
T20230020066,2023-07-30,12:00:00,-37.680646,144.888325
T20230017754,2023-07-30,11:35:00,-37.732305,144.964621
T20230017742,2023-07-30,10:40:00,-37.835911,145.182861
T20230018143,2023-07-30,19:35:00,-37.605771,144.920441
T20230017777,2023-07-30,16:44:00,-38.476086,144.932686
T20230019849,2023-07-30,15:00:00,-37.433251,145.577104
T20230017981,2023-07-30,15:00:00,-37.8526,144.729989
T20230017981,2023-07-30,15:00:00,-37.8526,144.729989
T20230017880,2023-07-30,13:00:00,-36.667355,144.431128
T20230017851,2023-07-30,23:20:00,-37.862949,144.840341
T20230017761,2023-07-30,16:05:00,-37.080204,144.262478
T20230018777,2023-07-30,10:30:00,-37.347609,145.035851
T20230017772,2023-07-30,15:20:00,-37.929289,145.163166
T20230018813,2023-07-30,19:30:00,-38.309174,144.265155
T20230017855,2023-07-31,16:26:00,-37.929869,145.129688
T20230017956,2023-07-31,10:28:00,-37.761358,144.967583
T20230019515,2023-07-31,09:07:00,-37.55562,143.818879
T20230018047,2023-07-31,07:00:00,-37.941796,145.02305
T20230017790,2023-07-31,01:40:00,-37.788067,144.928629
T20230018623,2023-07-31,13:07:00,-37.833412,144.950869
T20230018708,2023-07-31,17:20:00,-37.918581,145.159471
T20230017867,2023-07-31,16:25:00,-37.688763,144.950011
T20230017837,2023-07-31,15:35:00,-36.711856,142.183174
T20230017836,2023-07-31,16:00:00,-37.694291,144.566338
T20230022723,2023-07-31,14:30:00,-37.914457,145.127404
T20230018064,2023-07-31,17:30:00,-37.845045,145.126609
T20230017901,2023-07-31,06:05:00,-37.826001,145.287586
T20230017854,2023-07-31,17:51:00,-37.970306,145.236926
T20230017834,2023-07-31,15:30:00,-37.821197,144.954737
T20230017853,2023-07-31,18:49:00,-38.206939,144.322182
T20230017830,2023-07-31,06:25:00,-37.856672,144.982545
