datetime_AEST,datetime_local,location_id,location_name,DBT,O3,SBPM25,Sigma05,SWD,SWS,VWD,VWS
2021-05-17 11:00:00,2021-05-17 11:00:00,10169,Melton,13.893,24.319,6.241,14.676,229.5,3.761,230.13,3.63
2021-05-17 12:00:00,2021-05-17 12:00:00,10169,Melton,13.312,24.388,2.724,13.981,216.316,3.921,218.14,3.62
2021-05-17 13:00:00,2021-05-17 13:00:00,10169,Melton,13.804,24.281,4.169,13.354,208.629,3.484,208.07,3.37
2021-05-17 14:00:00,2021-05-17 14:00:00,10169,Melton,14.596,24.104,9.148,16.654,226.967,3.366,225.25,3.12
2021-05-17 15:00:00,2021-05-17 15:00:00,10169,Melton,14.147,22.419,2.922,14.105,196.321,2.857,197.33,2.75
2021-05-17 16:00:00,2021-05-17 16:00:00,10169,Melton,13.489,21.16,2.221,14.069,177.911,2.339,173.3,2.11
2021-05-17 17:00:00,2021-05-17 17:00:00,10169,Melton,11.506,13.6,6.444,14.511,175.58,0.963,166.67,0.91
2021-05-17 18:00:00,2021-05-17 18:00:00,10169,Melton,9.545,3.87,3.293,17.862,100.764,0.634,47.98,0.49
2021-05-17 19:00:00,2021-05-17 19:00:00,10169,Melton,9.633,1.853,5.703,6.067,305.451,1.168,342.16,1.13
2021-05-17 20:00:00,2021-05-17 20:00:00,10169,Melton,9.474,1.601,15.318,7.108,282.566,1.131,331.94,1.07
2021-05-17 21:00:00,2021-05-17 21:00:00,10169,Melton,8.927,1.09,19.041,8.085,311.183,1.331,322.69,1.27
2021-05-17 22:00:00,2021-05-17 22:00:00,10169,Melton,8.188,2.052,8.003,4.814,329.234,1.783,328.42,1.76
2021-05-17 23:00:00,2021-05-17 23:00:00,10169,Melton,8.299,3.646,5.002,4.11,336.827,1.626,336.7,1.62
2021-05-18 00:00:00,2021-05-18 00:00:00,10169,Melton,6.875,3.105,10.558,7.736,325.229,1.259,326.47,1.22
2021-05-18 01:00:00,2021-05-18 01:00:00,10169,Melton,6.443,,6.039,3.351,323.567,1.906,323.14,1.89
2021-05-18 02:00:00,2021-05-18 02:00:00,10169,Melton,6.917,7.569,3.942,7.593,317.975,1.783,317.56,1.75
2021-05-18 03:00:00,2021-05-18 03:00:00,10169,Melton,7.731,8.788,3.301,6.116,321.216,1.99,320.73,1.97
2021-05-18 04:00:00,2021-05-18 04:00:00,10169,Melton,8.497,8.702,5.699,6.258,325.847,1.733,337.82,1.7
2021-05-18 05:00:00,2021-05-18 05:00:00,10169,Melton,9.05,5.791,3.271,9.884,261.933,1.324,315.72,1.1
2021-05-18 06:00:00,2021-05-18 06:00:00,10169,Melton,8.909,0.675,4.403,10.829,319.388,1.065,323.71,0.98
2021-05-18 07:00:00,2021-05-18 07:00:00,10169,Melton,9.686,0.813,3.137,11.549,311.309,1.37,316.02,1.3
2021-05-18 08:00:00,2021-05-18 08:00:00,10169,Melton,10.61,2.925,3.411,11.435,298.879,1.368,297.98,1.32
2021-05-18 09:00:00,2021-05-18 09:00:00,10169,Melton,11.83,9.754,3.944,17.111,303.328,1.23,309.83,1.16
2021-05-18 10:00:00,2021-05-18 10:00:00,10169,Melton,12.556,19.836,5.296,12.858,307.421,2.752,307.64,2.57
2021-05-18 11:00:00,2021-05-18 11:00:00,10169,Melton,13.429,21.172,8.715,20.289,279.746,1.984,283.57,1.77
2021-05-18 12:00:00,2021-05-18 12:00:00,10169,Melton,14.097,21.609,-1.392,30.784,255.469,1.46,259.87,1.13
2021-05-18 13:00:00,2021-05-18 13:00:00,10169,Melton,14.512,21.481,5.489,23.127,269.073,1.481,279.05,1.24
2021-05-18 14:00:00,2021-05-18 14:00:00,10169,Melton,15.073,20.695,2.315,14.131,286.396,2.391,286.69,2.28
2021-05-18 15:00:00,2021-05-18 15:00:00,10169,Melton,15.015,18.774,0.985,13.617,288.201,2.527,288.9,2.43
2021-05-18 16:00:00,2021-05-18 16:00:00,10169,Melton,14.755,16.401,1.359,10.069,318.841,2.393,318.83,2.28
2021-05-18 17:00:00,2021-05-18 17:00:00,10169,Melton,14.138,8.309,1.164,7.108,335.554,2.288,338.73,2.26
2021-05-18 18:00:00,2021-05-18 18:00:00,10169,Melton,13.37,6.253,2.478,6.516,335.628,2.289,336.29,2.27
2021-05-18 19:00:00,2021-05-18 19:00:00,10169,Melton,12.825,6.033,4.241,6.271,334.177,1.903,335.33,1.88
2021-05-18 20:00:00,2021-05-18 20:00:00,10169,Melton,12.567,8.805,4.592,13.608,319.485,1.84,332.03,1.73
2021-05-18 21:00:00,2021-05-18 21:00:00,10169,Melton,12.317,11.766,6.017,12.384,286.889,1.92,295.39,1.45
2021-05-18 22:00:00,2021-05-18 22:00:00,10169,Melton,12.061,12.322,3.515,11.687,269.858,1.791,265.97,1.66
2021-05-18 23:00:00,2021-05-18 23:00:00,10169,Melton,10.913,7.439,3.122,7.804,316.493,1.466,316.99,1.41
2021-05-19 00:00:00,2021-05-19 00:00:00,10169,Melton,9.278,4.711,4.892,7.259,281.534,1.523,340.93,1.41
2021-05-19 01:00:00,2021-05-19 01:00:00,10169,Melton,8.656,,3.441,8.439,125.092,1.715,4.54,1.62
2021-05-19 02:00:00,2021-05-19 02:00:00,10169,Melton,9.008,9.895,8.718,8.137,25.773,2.011,21.08,1.97
2021-05-19 03:00:00,2021-05-19 03:00:00,10169,Melton,8.101,8.775,6.652,6.086,97.593,1.997,13.4,1.94
2021-05-19 04:00:00,2021-05-19 04:00:00,10169,Melton,7.802,7.655,6.385,9.486,29.946,2.205,28.84,2.16
2021-05-19 05:00:00,2021-05-19 05:00:00,10169,Melton,8.031,5.089,4.178,9.949,34.981,2.207,34.65,2.17
2021-05-19 06:00:00,2021-05-19 06:00:00,10169,Melton,8.287,3.166,2.123,9.703,42.853,2.122,42.81,2.09
2021-05-19 07:00:00,2021-05-19 07:00:00,10169,Melton,8.07,1.552,4.853,8.639,23.603,2.282,19.7,2.25
2021-05-19 08:00:00,2021-05-19 08:00:00,10169,Melton,11.059,6.801,2.159,10.757,46.58,2.09,41.5,1.96
2021-05-19 09:00:00,2021-05-19 09:00:00,10169,Melton,13.67,15.237,4.252,12.364,186.956,2.802,356.36,2.62
2021-05-19 10:00:00,2021-05-19 10:00:00,10169,Melton,15.087,21.282,5.888,11.987,306.497,3.241,339.81,3.12
2021-05-19 11:00:00,2021-05-19 11:00:00,10169,Melton,16.179,23.14,8.97,12.707,316.662,3.488,327.53,3.31
2021-05-19 12:00:00,2021-05-19 12:00:00,10169,Melton,16.72,23.515,10.007,13.434,291.777,4.207,337.34,4.02
2021-05-19 13:00:00,2021-05-19 13:00:00,10169,Melton,16.914,23.364,5.783,12.405,324.054,3.806,329.37,3.68
2021-05-19 14:00:00,2021-05-19 14:00:00,10169,Melton,16.859,23.892,5.447,11.334,324.844,4.656,325.46,4.55
2021-05-19 15:00:00,2021-05-19 15:00:00,10169,Melton,15.896,22.288,2.627,10.648,310.24,3.929,325.95,3.75
2021-05-19 16:00:00,2021-05-19 16:00:00,10169,Melton,15.464,18.281,3.677,9.252,217.974,3.053,355.13,2.99
2021-05-19 17:00:00,2021-05-19 17:00:00,10169,Melton,14.434,10.418,7.283,14.068,127.098,1.99,7.2,1.89
2021-05-19 18:00:00,2021-05-19 18:00:00,10169,Melton,12.988,1.824,5.507,13.072,53.894,1.374,52.29,1.3
2021-05-19 19:00:00,2021-05-19 19:00:00,10169,Melton,12.173,1.992,5.934,12.267,51.861,1.713,22.19,1.65
2021-05-19 20:00:00,2021-05-19 20:00:00,10169,Melton,12.838,3.842,6.995,10.419,43.612,1.789,40.87,1.72
2021-05-19 21:00:00,2021-05-19 21:00:00,10169,Melton,13.183,8.477,7.131,9.491,50.682,2.316,29.32,2.13
2021-05-19 22:00:00,2021-05-19 22:00:00,10169,Melton,14.482,17.162,3.493,13.545,87.594,2.888,12.27,2.75
2021-05-19 23:00:00,2021-05-19 23:00:00,10169,Melton,14.997,20.981,5.947,14.265,166.293,2.943,359.25,2.77
2021-05-20 00:00:00,2021-05-20 00:00:00,10169,Melton,14.541,21.548,3.451,9.956,258.658,3.89,352.63,3.82
2021-05-20 01:00:00,2021-05-20 01:00:00,10169,Melton,13.848,,6.345,8.27,249.105,4.168,354.45,4.12
2021-05-20 02:00:00,2021-05-20 02:00:00,10169,Melton,13.025,19.273,3.849,6.05,248.087,3.438,354.17,3.39
2021-05-20 03:00:00,2021-05-20 03:00:00,10169,Melton,13.569,19.319,-1.225,9.087,82.169,3.82,9.86,3.71
2021-05-20 04:00:00,2021-05-20 04:00:00,10169,Melton,13.468,18.269,2.52,11.142,37.295,3.354,36.58,3.28
2021-05-20 05:00:00,2021-05-20 05:00:00,10169,Melton,14.125,15.389,-0.234,10.342,98.824,3.076,14.35,2.92
2021-05-20 06:00:00,2021-05-20 06:00:00,10169,Melton,13.826,12.955,4.595,9.041,328.08,2.756,330.5,2.66
2021-05-20 07:00:00,2021-05-20 07:00:00,10169,Melton,13.653,8.386,9.419,6.857,314.424,3.463,344.23,3.41
2021-05-20 08:00:00,2021-05-20 08:00:00,10169,Melton,14.207,9.583,1.289,7.123,337.146,3.352,340.61,3.32
2021-05-20 09:00:00,2021-05-20 09:00:00,10169,Melton,14.37,11.918,-0.482,8.661,326.294,2.825,327.3,2.77
2021-05-20 10:00:00,2021-05-20 10:00:00,10169,Melton,15.257,12.465,1.423,9.949,314.321,3.24,314.13,3.15
2021-05-20 11:00:00,2021-05-20 11:00:00,10169,Melton,16.172,17.484,0.35,12.551,295.545,3.621,295.43,3.53
2021-05-20 12:00:00,2021-05-20 12:00:00,10169,Melton,16.821,19.5,4.65,13.736,282.038,4.082,281.52,3.93
2021-05-20 13:00:00,2021-05-20 13:00:00,10169,Melton,17.466,21.424,5.525,15.304,262.563,3.395,264.89,3.22
2021-05-20 14:00:00,2021-05-20 14:00:00,10169,Melton,17.154,21.279,5.226,15.315,233.656,3.276,231.81,3.09
2021-05-20 15:00:00,2021-05-20 15:00:00,10169,Melton,16.542,19.656,7.369,13.803,218.54,3.474,217.83,3.35
2021-05-20 16:00:00,2021-05-20 16:00:00,10169,Melton,15.553,19.423,3.494,12.514,210.699,2.702,210.38,2.63
2021-05-20 17:00:00,2021-05-20 17:00:00,10169,Melton,13.758,18.737,2.645,14.189,185.779,2.327,183.52,2.21
2021-05-20 18:00:00,2021-05-20 18:00:00,10169,Melton,12.485,18.737,7.172,11.349,160.609,2.113,161.04,2.06
2021-05-20 19:00:00,2021-05-20 19:00:00,10169,Melton,11.711,14.477,7.272,16.046,186.75,1.17,152.81,0.53
2021-05-20 20:00:00,2021-05-20 20:00:00,10169,Melton,11.672,6.023,8.684,22.942,232.341,0.548,334.19,0.41
2021-05-20 21:00:00,2021-05-20 21:00:00,10169,Melton,11.249,1.157,11.335,13.612,249.973,0.581,285.92,0.45
2021-05-20 22:00:00,2021-05-20 22:00:00,10169,Melton,11.289,1.391,21.088,7.747,273.878,0.675,330.06,0.61
2021-05-20 23:00:00,2021-05-20 23:00:00,10169,Melton,11.262,2.658,19.643,9.187,308.413,0.819,307.24,0.78
2021-05-21 00:00:00,2021-05-21 00:00:00,10169,Melton,9.547,4.245,14.264,17.607,187.192,0.634,344.56,0.46
2021-05-21 01:00:00,2021-05-21 01:00:00,10169,Melton,7.753,,7.54,11.039,184.034,0.914,338.11,0.6
2021-05-21 02:00:00,2021-05-21 02:00:00,10169,Melton,6.635,1.459,4.154,6.891,324.964,1.207,325.07,1.15
2021-05-21 03:00:00,2021-05-21 03:00:00,10169,Melton,5.469,0.706,6.316,4.545,313.163,1.141,343.78,1.12
2021-05-21 04:00:00,2021-05-21 04:00:00,10169,Melton,4.78,0.571,4.891,9.529,299.625,0.882,308.45,0.86
2021-05-21 05:00:00,2021-05-21 05:00:00,10169,Melton,3.76,0.481,4.931,6.492,304.92,0.851,302.67,0.78
2021-05-21 06:00:00,2021-05-21 06:00:00,10169,Melton,3.625,0.496,8.143,6.623,312.785,1.126,319.23,1.08
2021-05-21 07:00:00,2021-05-21 07:00:00,10169,Melton,3.549,0.767,6.383,10.138,263.656,0.817,341.23,0.68
2021-05-21 08:00:00,2021-05-21 08:00:00,10169,Melton,6.078,1.25,15.704,9.859,270.237,1.128,339.73,1.07
2021-05-21 09:00:00,2021-05-21 09:00:00,10169,Melton,9.73,6.466,11.682,19.733,293.201,1.047,294.75,0.94
2021-05-21 10:00:00,2021-05-21 10:00:00,10169,Melton,13.229,,,31.405,244.5,0.631,263.17,0.38
2021-05-21 11:00:00,2021-05-21 11:00:00,10169,Melton,15.078,,,40.797,209.438,0.966,216.96,0.71
2021-05-21 12:00:00,2021-05-21 12:00:00,10169,Melton,16.253,22.963,,43.333,233.664,1.049,257.23,0.55
2021-05-21 13:00:00,2021-05-21 13:00:00,10169,Melton,17.112,25.63,3.351,41.588,207.962,1.107,208.49,0.69
2021-05-21 14:00:00,2021-05-21 14:00:00,10169,Melton,17.867,26.042,3.499,38.751,138.306,0.925,120.46,0.58
2021-05-21 15:00:00,2021-05-21 15:00:00,10169,Melton,17.765,25.102,3.508,18.258,155.61,1.53,153.69,1.44
2021-05-21 16:00:00,2021-05-21 16:00:00,10169,Melton,15.803,15.142,2.985,9.266,139.37,2.387,134.53,2.3
2021-05-21 17:00:00,2021-05-21 17:00:00,10169,Melton,12.635,2.269,14.818,6.931,114.606,1.802,115.97,1.76
2021-05-21 18:00:00,2021-05-21 18:00:00,10169,Melton,10.224,2.085,14.603,11.78,260.036,0.808,296.84,0.2
2021-05-21 19:00:00,2021-05-21 19:00:00,10169,Melton,8.93,3.175,19.518,4.552,321.156,1.428,339.45,1.4
2021-05-21 20:00:00,2021-05-21 20:00:00,10169,Melton,7.748,1.977,29.51,3.44,341.398,1.826,347.08,1.82
2021-05-21 21:00:00,2021-05-21 21:00:00,10169,Melton,6.14,1.824,19.659,4.857,324.798,1.147,325.75,1.13
2021-05-21 22:00:00,2021-05-21 22:00:00,10169,Melton,4.782,2.589,18.546,5.818,329.163,0.991,332.16,0.97
2021-05-21 23:00:00,2021-05-21 23:00:00,10169,Melton,4.049,2.557,20.943,5.81,315.396,1.183,327.1,1.14
2021-05-22 00:00:00,2021-05-22 00:00:00,10169,Melton,3.523,0.449,30.06,6.18,312.701,1.681,313.39,1.65
2021-05-22 01:00:00,2021-05-22 01:00:00,10169,Melton,3.332,,13.379,6.04,318.445,1.64,318.29,1.61
2021-05-22 02:00:00,2021-05-22 02:00:00,10169,Melton,2.775,1.878,14.169,7.179,313.213,1.604,330.73,1.44
2021-05-22 03:00:00,2021-05-22 03:00:00,10169,Melton,2.345,3.956,9.581,7.696,306.052,1.58,307.53,1.54
2021-05-22 04:00:00,2021-05-22 04:00:00,10169,Melton,2.256,5.319,8.272,5.266,312.283,1.851,312.91,1.83
2021-05-22 05:00:00,2021-05-22 05:00:00,10169,Melton,1.608,2.953,7.055,4.806,310.497,1.727,311.06,1.71
2021-05-22 06:00:00,2021-05-22 06:00:00,10169,Melton,1.29,0.504,1.395,3.508,328.391,1.861,336.4,1.83
2021-05-22 07:00:00,2021-05-22 07:00:00,10169,Melton,1.008,0.74,4.985,5.024,221.315,1.567,357.6,1.56
2021-05-22 08:00:00,2021-05-22 08:00:00,10169,Melton,4.637,1.722,10.763,21.294,239.58,0.614,323.85,0.46
2021-05-22 09:00:00,2021-05-22 09:00:00,10169,Melton,9.848,6.488,10.913,19.742,148.434,0.661,29.93,0.34
2021-05-22 10:00:00,2021-05-22 10:00:00,10169,Melton,13.905,5.994,9.06,22.932,113.594,0.911,112.26,0.76
2021-05-22 11:00:00,2021-05-22 11:00:00,10169,Melton,16.292,14.2,10.859,31.041,184.488,1.329,194.07,0.44
2021-05-22 12:00:00,2021-05-22 12:00:00,10169,Melton,18.036,27.684,13.403,11.406,325.259,3.397,329.12,3.28
2021-05-22 13:00:00,2021-05-22 13:00:00,10169,Melton,18.826,29.815,10.278,15.136,231.169,2.407,346.25,2.17
2021-05-22 14:00:00,2021-05-22 14:00:00,10169,Melton,19.236,30.832,8.471,15.406,296.963,2.041,331.82,1.91
2021-05-22 15:00:00,2021-05-22 15:00:00,10169,Melton,19.371,29.427,6.539,19.212,282.196,1.708,334.88,1.55
2021-05-22 16:00:00,2021-05-22 16:00:00,10169,Melton,18.05,24.354,10.779,10,232.249,1.861,349.82,1.79
2021-05-22 17:00:00,2021-05-22 17:00:00,10169,Melton,14.226,7.187,6.938,10.502,291.915,1.07,289.52,1
2021-05-22 18:00:00,2021-05-22 18:00:00,10169,Melton,12.431,8.903,9.31,6.481,315.133,1.871,313.64,1.8
2021-05-22 19:00:00,2021-05-22 19:00:00,10169,Melton,9.84,9.097,10.99,7.651,295.749,1.716,301.15,1.65
2021-05-22 20:00:00,2021-05-22 20:00:00,10169,Melton,7.616,3.069,14.063,5.539,311.731,1.685,333.91,1.6
2021-05-22 21:00:00,2021-05-22 21:00:00,10169,Melton,7.038,2.283,19.909,6.501,326.826,1.407,335.07,1.35
2021-05-22 22:00:00,2021-05-22 22:00:00,10169,Melton,5.271,1.674,20.221,12.457,275.802,0.9,279.05,0.81
2021-05-22 23:00:00,2021-05-22 23:00:00,10169,Melton,4.866,2.115,22.756,5.975,327.406,1.415,328.47,1.38
2021-05-23 00:00:00,2021-05-23 00:00:00,10169,Melton,4.396,2.149,27.514,5.988,306.964,1.511,305.91,1.47
2021-05-23 01:00:00,2021-05-23 01:00:00,10169,Melton,4.687,,31.247,8.258,308.665,1.59,306.3,1.49
2021-05-23 02:00:00,2021-05-23 02:00:00,10169,Melton,3.552,1.495,14.247,9.624,279.387,1.072,326.71,1
2021-05-23 03:00:00,2021-05-23 03:00:00,10169,Melton,2.944,1.786,18.427,14.286,237.066,0.975,346.95,0.88
2021-05-23 04:00:00,2021-05-23 04:00:00,10169,Melton,2.642,1.305,26.711,5.761,274.523,1.519,339.91,1.43
2021-05-23 05:00:00,2021-05-23 05:00:00,10169,Melton,2.155,1.365,24.357,5.48,316.785,1.323,342.43,1.29
2021-05-23 06:00:00,2021-05-23 06:00:00,10169,Melton,1.901,0.235,18.747,6.211,322.231,1.392,324.01,1.36
2021-05-23 07:00:00,2021-05-23 07:00:00,10169,Melton,1.768,0.717,13.199,5.998,114.454,1.086,10.74,1.03
2021-05-23 08:00:00,2021-05-23 08:00:00,10169,Melton,5.606,1.272,13.525,6.691,155.728,1.216,359.9,1.18
2021-05-23 09:00:00,2021-05-23 09:00:00,10169,Melton,11.051,7.273,10.789,15.143,161.7,0.967,2.96,0.87
2021-05-23 10:00:00,2021-05-23 10:00:00,10169,Melton,14.396,15.333,14.975,16.581,99.235,1.231,101.8,1.11
2021-05-23 11:00:00,2021-05-23 11:00:00,10169,Melton,16.521,23.135,15.123,16.814,115.237,1.695,114.73,1.61
2021-05-23 12:00:00,2021-05-23 12:00:00,10169,Melton,18.869,28.583,16.154,32.9,135.195,1.211,57.98,0.69
2021-05-23 13:00:00,2021-05-23 13:00:00,10169,Melton,19.835,30.474,11.256,32.684,170.337,1.534,11.2,1.01
2021-05-23 14:00:00,2021-05-23 14:00:00,10169,Melton,20.041,29.812,11.188,16.755,272.152,2.02,330.5,1.8
2021-05-23 15:00:00,2021-05-23 15:00:00,10169,Melton,19.505,28.966,3.518,10.949,316.245,2.279,331.98,2.2
2021-05-23 16:00:00,2021-05-23 16:00:00,10169,Melton,17.739,18.982,4.812,10.973,295.685,1.739,335.92,1.15
2021-05-23 17:00:00,2021-05-23 17:00:00,10169,Melton,14.272,9.437,7.643,33.353,228.072,0.611,218.89,0.34
2021-05-23 18:00:00,2021-05-23 18:00:00,10169,Melton,11.234,1.597,10.942,22.476,162.109,0.509,333.77,0.21
2021-05-23 19:00:00,2021-05-23 19:00:00,10169,Melton,9.49,2.072,29.332,8.233,303.566,0.918,306.23,0.88
2021-05-23 20:00:00,2021-05-23 20:00:00,10169,Melton,7.688,1.9,31.075,12.972,125.075,0.632,53.55,0.39
2021-05-23 21:00:00,2021-05-23 21:00:00,10169,Melton,6.926,1.823,26.167,7.496,311.735,1.157,313.34,1.12
2021-05-23 22:00:00,2021-05-23 22:00:00,10169,Melton,6.43,1.715,29.723,19.699,241.68,0.958,343.17,0.85
2021-05-23 23:00:00,2021-05-23 23:00:00,10169,Melton,5.461,1.1,28.981,20.098,217.485,0.84,3.97,0.63
2021-05-24 00:00:00,2021-05-24 00:00:00,10169,Melton,4.962,1.004,31.509,14.004,126.906,0.786,8.23,0.68
2021-05-24 01:00:00,2021-05-24 01:00:00,10169,Melton,4.248,,30.071,19.68,225.733,0.788,334.69,0.62
2021-05-24 02:00:00,2021-05-24 02:00:00,10169,Melton,3.951,1.511,23.238,13.812,258.538,0.754,334.43,0.57
2021-05-24 03:00:00,2021-05-24 03:00:00,10169,Melton,3.968,0.434,18.839,7.319,32.753,1.063,33.3,1.04
2021-05-24 04:00:00,2021-05-24 04:00:00,10169,Melton,4.099,0.146,19.185,16.73,216.391,1.465,359.85,1.07
2021-05-24 05:00:00,2021-05-24 05:00:00,10169,Melton,5.044,0.794,11.944,35.242,119.914,1.06,30.71,0.79
2021-05-24 06:00:00,2021-05-24 06:00:00,10169,Melton,4.816,0.669,14.954,25.44,242.382,0.786,308.93,0.36
2021-05-24 07:00:00,2021-05-24 07:00:00,10169,Melton,5.19,0.328,10.903,26.466,179.103,0.663,207.23,0.42
2021-05-24 08:00:00,2021-05-24 08:00:00,10169,Melton,6.883,1.035,10.748,25.137,239.747,0.724,269.47,0.48
2021-05-24 09:00:00,2021-05-24 09:00:00,10169,Melton,12.367,9.052,14.999,22.628,67.164,3.072,19.34,2.91
2021-05-24 10:00:00,2021-05-24 10:00:00,10169,Melton,15.883,19.49,7.013,12.617,47.483,4.758,19.05,4.62
2021-05-24 11:00:00,2021-05-24 11:00:00,10169,Melton,16.929,21.897,12.466,13.277,62.602,4.961,17.65,4.76
2021-05-24 12:00:00,2021-05-24 12:00:00,10169,Melton,17.95,24.188,2.877,12.876,33.672,6.221,23.85,6.06
2021-05-24 13:00:00,2021-05-24 13:00:00,10169,Melton,17.844,24.023,8.245,13.669,37.101,4.83,33.11,4.68
2021-05-24 14:00:00,2021-05-24 14:00:00,10169,Melton,18.54,25.735,1.752,13.753,40.356,4.633,39.49,4.5
2021-05-24 15:00:00,2021-05-24 15:00:00,10169,Melton,18.933,25.386,2.724,13.434,37.935,4.276,33.59,4.16
2021-05-24 16:00:00,2021-05-24 16:00:00,10169,Melton,17.663,22.883,4.815,14.809,43.488,3.197,42.41,3.09
2021-05-24 17:00:00,2021-05-24 17:00:00,10169,Melton,16.325,19.197,2.673,13.373,43.951,3.004,43.06,2.92
2021-05-24 18:00:00,2021-05-24 18:00:00,10169,Melton,14.91,13.611,4.856,11.606,66.498,2.516,66.13,2.44
2021-05-24 19:00:00,2021-05-24 19:00:00,10169,Melton,13.732,10.978,4.957,9.559,72.707,2.63,72.58,2.58
2021-05-24 20:00:00,2021-05-24 20:00:00,10169,Melton,15.889,21.36,9.237,12.869,35.153,4.593,31.86,4.48
2021-05-24 21:00:00,2021-05-24 21:00:00,10169,Melton,16.249,23.039,5.03,12.521,32.621,4.026,26.16,3.93
2021-05-24 22:00:00,2021-05-24 22:00:00,10169,Melton,16.938,24.772,7.554,12.863,33.489,5.347,23.32,5.22
2021-05-24 23:00:00,2021-05-24 23:00:00,10169,Melton,17.187,26.648,12.797,13.069,32.846,5.638,23.96,5.49
2021-05-25 00:00:00,2021-05-25 00:00:00,10169,Melton,16.834,25.832,11.026,12.87,34.406,4.89,27.11,4.73
2021-05-25 01:00:00,2021-05-25 01:00:00,10169,Melton,17.439,,7.378,15.855,42.101,5.486,24.41,5.28
2021-05-25 02:00:00,2021-05-25 02:00:00,10169,Melton,17.369,25.812,5.907,17.272,93.434,5.82,14.08,5.35
2021-05-25 03:00:00,2021-05-25 03:00:00,10169,Melton,16.952,25.284,9.576,8.758,137.884,10.437,2.04,10.31
2021-05-25 04:00:00,2021-05-25 04:00:00,10169,Melton,16.101,23.619,7.094,10.286,73.002,7.585,8.86,7.46
2021-05-25 05:00:00,2021-05-25 05:00:00,10169,Melton,15.462,21.372,3.288,10.044,39.412,6.83,13.94,6.72
2021-05-25 06:00:00,2021-05-25 06:00:00,10169,Melton,14.597,19.19,2.38,11.946,30.201,6.843,25,6.7
2021-05-25 07:00:00,2021-05-25 07:00:00,10169,Melton,14.332,18.696,2.541,11.263,31.757,7.003,20.46,6.87
2021-05-25 08:00:00,2021-05-25 08:00:00,10169,Melton,14.95,18.775,5.786,11.361,30.658,7.17,21.52,7.03
2021-05-25 09:00:00,2021-05-25 09:00:00,10169,Melton,15.762,20.463,2.945,11.898,35.184,7.653,19.03,7.49
2021-05-25 10:00:00,2021-05-25 10:00:00,10169,Melton,16.793,20.001,4.539,13.177,34.548,6.692,29.2,6.52
2021-05-25 11:00:00,2021-05-25 11:00:00,10169,Melton,18.251,22.624,3.943,12.98,39.591,6.806,24.08,6.58
2021-05-25 12:00:00,2021-05-25 12:00:00,10169,Melton,17.88,21.598,10.077,12.004,210.918,7.977,353.56,7.66
2021-05-25 13:00:00,2021-05-25 13:00:00,10169,Melton,16.611,21.557,4.215,10.938,218.084,7.562,356.41,7.42
2021-05-25 14:00:00,2021-05-25 14:00:00,10169,Melton,13.558,17.779,8.814,8.849,300.942,7.962,348.07,7.84
2021-05-25 15:00:00,2021-05-25 15:00:00,10169,Melton,13.641,18.377,2.178,9.811,149.248,6.026,2.01,5.92
2021-05-25 16:00:00,2021-05-25 16:00:00,10169,Melton,14.296,14.53,0.396,9.172,149.88,4.711,1.83,4.64
2021-05-25 17:00:00,2021-05-25 17:00:00,10169,Melton,14.019,15.259,2.864,8.81,239.574,4.181,354.79,4.11
2021-05-25 18:00:00,2021-05-25 18:00:00,10169,Melton,13.84,16.006,2.686,8.625,276.476,4.101,347.67,3.99
2021-05-25 19:00:00,2021-05-25 19:00:00,10169,Melton,13.837,20.213,-0.475,8.862,328.011,4.908,326.65,4.8
2021-05-25 20:00:00,2021-05-25 20:00:00,10169,Melton,12.404,25.363,2.188,9.409,318.228,7.727,319.05,7.56
2021-05-25 21:00:00,2021-05-25 21:00:00,10169,Melton,11.455,27.063,5.239,7.922,327.707,5.509,327.93,5.41
2021-05-25 22:00:00,2021-05-25 22:00:00,10169,Melton,11.544,27.968,-6.258,9.373,319.764,4.95,320.01,4.88
2021-05-25 23:00:00,2021-05-25 23:00:00,10169,Melton,11.463,25.77,3.574,11.406,300.419,4.176,341.2,4.03
2021-05-26 00:00:00,2021-05-26 00:00:00,10169,Melton,11.984,25.536,4.433,12.406,315.59,6.012,315.94,5.86
2021-05-26 01:00:00,2021-05-26 01:00:00,10169,Melton,12.296,,0.323,10.794,311.454,8.169,311.44,8.02
2021-05-26 02:00:00,2021-05-26 02:00:00,10169,Melton,12.175,24.401,2.524,12.08,305.793,7.053,306.12,6.89
2021-05-26 03:00:00,2021-05-26 03:00:00,10169,Melton,12.227,24.898,1.744,11.339,299.61,7.909,299.26,7.71
2021-05-26 04:00:00,2021-05-26 04:00:00,10169,Melton,12.04,26.2,1.796,11.582,291.345,8.551,291.32,8.38
2021-05-26 05:00:00,2021-05-26 05:00:00,10169,Melton,11.689,25.678,1.495,12.664,290.9,6.215,290.8,6.06
2021-05-26 06:00:00,2021-05-26 06:00:00,10169,Melton,11.466,25.029,3.178,16.73,289.894,4.25,288.46,4.05
2021-05-26 07:00:00,2021-05-26 07:00:00,10169,Melton,11.387,23.759,4.563,18.353,289.66,3.096,289.74,2.93
2021-05-26 08:00:00,2021-05-26 08:00:00,10169,Melton,11.352,23.696,2.929,13.277,281.723,4.215,281.91,4.1
2021-05-26 09:00:00,2021-05-26 09:00:00,10169,Melton,11.499,25.054,4.835,14.838,275.256,4.435,274.38,4.27
